3.019684735767747952e+03,3.020684962576548514e+03,3.021685189385348622e+03,3.022685416194148729e+03,3.023685643002948837e+03,3.024685869811748944e+03,3.025686096620549051e+03,3.026686323429349159e+03,3.027686550238149721e+03,3.028686777046949828e+03,3.029687003855749936e+03,3.030687230664550043e+03,3.031687457473350150e+03,3.032687684282150258e+03,3.033687911090950820e+03,3.034688137899750927e+03,3.035688364708551035e+03,3.036688591517351142e+03,3.037688818326151249e+03,3.038689045134951357e+03,3.039689271943751919e+03,3.040689498752552026e+03,3.041689725561352134e+03,3.042689952370152241e+03,3.043690179178952349e+03,3.044690405987752456e+03,3.045690632796553018e+03,3.046690859605353126e+03,3.047691086414153233e+03,3.048691313222953340e+03,3.049691540031753448e+03,3.050691766840553555e+03,3.051691993649354117e+03,3.052692220458154225e+03,3.053692447266954332e+03,3.054692674075754439e+03,3.055692900884554547e+03,3.056693127693354654e+03,3.057693354502155216e+03,3.058693581310955324e+03,3.059693808119755431e+03,3.060694034928555538e+03,3.061694261737355646e+03,3.062694488546155753e+03,3.063694715354956315e+03,3.064694942163756423e+03,3.065695168972556530e+03,3.066695395781356638e+03,3.067695622590156745e+03,3.068695849398956852e+03,3.069696076207757415e+03,3.070696303016557522e+03,3.071696529825357629e+03,3.072696756634157737e+03,3.073696983442957844e+03,3.074697210251757951e+03,3.075697437060558059e+03,3.076697663869358621e+03,3.077697890678158728e+03,3.078698117486958836e+03,3.079698344295758943e+03,3.080698571104559051e+03,3.081698797913359158e+03,3.082699024722159720e+03,3.083699251530959828e+03,3.084699478339759935e+03,3.085699705148560042e+03,3.086699931957360150e+03,3.087700158766160257e+03,3.088700385574960819e+03,3.089700612383760927e+03,3.090700839192561034e+03,3.091701066001361141e+03,3.092701292810161249e+03,3.093701519618961356e+03,3.094701746427761918e+03,3.095701973236562026e+03,3.096702200045362133e+03,3.097702426854162240e+03,3.098702653662962348e+03,3.099702880471762455e+03,3.100703107280563017e+03,3.101703334089363125e+03,3.102703560898163232e+03,3.103703787706963340e+03,3.104704014515763447e+03,3.105704241324563554e+03,3.106704468133364117e+03,3.107704694942164224e+03,3.108704921750964331e+03,3.109705148559764439e+03,3.110705375368564546e+03,3.111705602177364653e+03,3.112705828986165216e+03,3.113706055794965323e+03,3.114706282603765430e+03,3.115706509412565538e+03,3.116706736221365645e+03,3.117706963030165753e+03,3.118707189838966315e+03,3.119707416647766422e+03,3.120707643456566529e+03,3.121707870265366637e+03,3.122708097074166744e+03,3.123708323882966852e+03,3.124708550691766959e+03,3.125708777500567521e+03,3.126709004309367629e+03,3.127709231118167736e+03,3.128709457926967843e+03,3.129709684735767951e+03,3.130709911544568058e+03,3.131710138353368620e+03,3.132710365162168728e+03,3.133710591970968835e+03,3.134710818779768942e+03,3.135711045588569050e+03,3.136711272397369157e+03,3.137711499206169719e+03,3.138711726014969827e+03,3.139711952823769934e+03,3.140712179632570042e+03,3.141712406441370149e+03,3.142712633250170256e+03,3.143712860058970818e+03,3.144713086867770926e+03,3.145713313676571033e+03,3.146713540485371141e+03,3.147713767294171248e+03,3.148713994102971355e+03,3.149714220911771918e+03,3.150714447720572025e+03,3.151714674529372132e+03,3.152714901338172240e+03,3.153715128146972347e+03,3.154715354955772455e+03,3.155715581764573017e+03,3.156715808573373124e+03,3.157716035382173231e+03,3.158716262190973339e+03,3.159716488999773446e+03,3.160716715808573554e+03,3.161716942617374116e+03,3.162717169426174223e+03,3.163717396234974331e+03,3.164717623043774438e+03,3.165717849852574545e+03,3.166718076661374653e+03,3.167718303470174760e+03,3.168718530278975322e+03,3.169718757087775430e+03,3.170718983896575537e+03,3.171719210705375644e+03,3.172719437514175752e+03,3.173719664322975859e+03,3.174719891131776421e+03,3.175720117940576529e+03,3.176720344749376636e+03,3.177720571558176744e+03,3.178720798366976851e+03,3.179721025175776958e+03,3.180721251984577520e+03,3.181721478793377628e+03,3.182721705602177735e+03,3.183721932410977843e+03,3.184722159219777950e+03,3.185722386028578057e+03,3.186722612837378620e+03,3.187722839646178727e+03,3.188723066454978834e+03,3.189723293263778942e+03,3.190723520072579049e+03,3.191723746881379157e+03,3.192723973690179719e+03,3.193724200498979826e+03,3.194724427307779933e+03,3.195724654116580041e+03,3.196724880925380148e+03,3.197725107734180256e+03,3.198725334542980818e+03,3.199725561351780925e+03,3.200725788160581033e+03,3.201726014969381140e+03,3.202726241778181247e+03,3.203726468586981355e+03,3.204726695395781917e+03,3.205726922204582024e+03,3.206727149013382132e+03,3.207727375822182239e+03,3.208727602630982346e+03,3.209727829439782454e+03,3.210728056248583016e+03,3.211728283057383123e+03,3.212728509866183231e+03,3.213728736674983338e+03,3.214728963483783446e+03,3.215729190292583553e+03,3.216729417101383660e+03,3.217729643910184222e+03,3.218729870718984330e+03,3.219730097527784437e+03,3.220730324336584545e+03,3.221730551145384652e+03,3.222730777954184759e+03,3.223731004762985322e+03,3.224731231571785429e+03,3.225731458380585536e+03,3.226731685189385644e+03,3.227731911998185751e+03,3.228732138806985859e+03,3.229732365615786421e+03,3.230732592424586528e+03,3.231732819233386635e+03,3.232733046042186743e+03,3.233733272850986850e+03,3.234733499659786958e+03,3.235733726468587520e+03,3.236733953277387627e+03,3.237734180086187735e+03,3.238734406894987842e+03,3.239734633703787949e+03,3.240734860512588057e+03,3.241735087321388619e+03,3.242735314130188726e+03,3.243735540938988834e+03,3.244735767747788941e+03,3.245735994556589048e+03,3.246736221365389156e+03,3.247736448174189718e+03,3.248736674982989825e+03,3.249736901791789933e+03,3.250737128600590040e+03,3.251737355409390148e+03,3.252737582218190255e+03,3.253737809026990817e+03,3.254738035835790924e+03,3.255738262644591032e+03,3.256738489453391139e+03,3.257738716262191247e+03,3.258738943070991354e+03,3.259739169879791461e+03,3.260739396688592024e+03,3.261739623497392131e+03,3.262739850306192238e+03,3.263740077114992346e+03,3.264740303923792453e+03,3.265740530732592561e+03,3.266740757541393123e+03,3.267740984350193230e+03,3.268741211158993337e+03,3.269741437967793445e+03,3.270741664776593552e+03,3.271741891585393660e+03,3.272742118394194222e+03,3.273742345202994329e+03,3.274742572011794437e+03,3.275742798820594544e+03,3.276743025629394651e+03,3.277743252438194759e+03,3.278743479246995321e+03,3.279743706055795428e+03,3.280743932864595536e+03,3.281744159673395643e+03,3.282744386482195750e+03,3.283744613290995858e+03,3.284744840099796420e+03,3.285745066908596527e+03,3.286745293717396635e+03,3.287745520526196742e+03,3.288745747334996850e+03,3.289745974143796957e+03,3.290746200952597519e+03,3.291746427761397626e+03,3.292746654570197734e+03,3.293746881378997841e+03,3.294747108187797949e+03,3.295747334996598056e+03,3.296747561805398618e+03,3.297747788614198726e+03,3.298748015422998833e+03,3.299748242231798940e+03,3.300748469040599048e+03,3.301748695849399155e+03,3.302748922658199717e+03,3.303749149466999825e+03,3.304749376275799932e+03,3.305749603084600039e+03,3.306749829893400147e+03,3.307750056702200254e+03,3.308750283511000362e+03,3.309750510319800924e+03,3.310750737128601031e+03,3.311750963937401139e+03,3.312751190746201246e+03,3.313751417555001353e+03,3.314751644363801461e+03,3.315751871172602023e+03,3.316752097981402130e+03,3.317752324790202238e+03,3.318752551599002345e+03,3.319752778407802452e+03,3.320753005216602560e+03,3.321753232025403122e+03,3.322753458834203229e+03,3.323753685643003337e+03,3.324753912451803444e+03,3.325754139260603552e+03,3.326754366069403659e+03,3.327754592878204221e+03,3.328754819687004328e+03,3.329755046495804436e+03,3.330755273304604543e+03,3.331755500113404651e+03,3.332755726922204758e+03,3.333755953731005320e+03,3.334756180539805428e+03,3.335756407348605535e+03,3.336756634157405642e+03,3.337756860966205750e+03,3.338757087775005857e+03,3.339757314583806419e+03,3.340757541392606527e+03,3.341757768201406634e+03,3.342757995010206741e+03,3.343758221819006849e+03,3.344758448627806956e+03,3.345758675436607518e+03,3.346758902245407626e+03,3.347759129054207733e+03,3.348759355863007841e+03,3.349759582671807948e+03,3.350759809480608055e+03,3.351760036289408617e+03,3.352760263098208725e+03,3.353760489907008832e+03,3.354760716715808940e+03,3.355760943524609047e+03,3.356761170333409154e+03,3.357761397142209262e+03,3.358761623951009824e+03,3.359761850759809931e+03,3.360762077568610039e+03,3.361762304377410146e+03,3.362762531186210254e+03,3.363762757995010361e+03,3.364762984803810923e+03,3.365763211612611030e+03,3.366763438421411138e+03,3.367763665230211245e+03,3.368763892039011353e+03,3.369764118847811460e+03,3.370764345656612022e+03,3.371764572465412130e+03,3.372764799274212237e+03,3.373765026083012344e+03,3.374765252891812452e+03,3.375765479700612559e+03,3.376765706509413121e+03,3.377765933318213229e+03,3.378766160127013336e+03,3.379766386935813443e+03,3.380766613744613551e+03,3.381766840553413658e+03,3.382767067362214220e+03,3.383767294171014328e+03,3.384767520979814435e+03,3.385767747788614543e+03,3.386767974597414650e+03,3.387768201406214757e+03,3.388768428215015319e+03,3.389768655023815427e+03,3.390768881832615534e+03,3.391769108641415642e+03,3.392769335450215749e+03,3.393769562259015856e+03,3.394769789067816419e+03,3.395770015876616526e+03,3.396770242685416633e+03,3.397770469494216741e+03,3.398770696303016848e+03,3.399770923111816955e+03,3.400771149920617063e+03,3.401771376729417625e+03,3.402771603538217732e+03,3.403771830347017840e+03,3.404772057155817947e+03,3.405772283964618055e+03,3.406772510773418162e+03,3.407772737582218724e+03,3.408772964391018832e+03,3.409773191199818939e+03,3.410773418008619046e+03,3.411773644817419154e+03,3.412773871626219261e+03,3.413774098435019823e+03,3.414774325243819931e+03,3.415774552052620038e+03,3.416774778861420145e+03,3.417775005670220253e+03,3.418775232479020360e+03,3.419775459287820922e+03,3.420775686096621030e+03,3.421775912905421137e+03,3.422776139714221245e+03,3.423776366523021352e+03,3.424776593331821459e+03,3.425776820140622021e+03,3.426777046949422129e+03,3.427777273758222236e+03,3.428777500567022344e+03,3.429777727375822451e+03,3.430777954184622558e+03,3.431778180993423121e+03,3.432778407802223228e+03,3.433778634611023335e+03,3.434778861419823443e+03,3.435779088228623550e+03,3.436779315037423657e+03,3.437779541846224220e+03,3.438779768655024327e+03,3.439779995463824434e+03,3.440780222272624542e+03,3.441780449081424649e+03,3.442780675890224757e+03,3.443780902699025319e+03,3.444781129507825426e+03,3.445781356316625534e+03,3.446781583125425641e+03,3.447781809934225748e+03,3.448782036743025856e+03,3.449782263551825963e+03,3.450782490360626525e+03,3.451782717169426633e+03,3.452782943978226740e+03,3.453783170787026847e+03,3.454783397595826955e+03,3.455783624404627062e+03,3.456783851213427624e+03,3.457784078022227732e+03,3.458784304831027839e+03,3.459784531639827946e+03,3.460784758448628054e+03,3.461784985257428161e+03,3.462785212066228723e+03,3.463785438875028831e+03,3.464785665683828938e+03,3.465785892492629046e+03,3.466786119301429153e+03,3.467786346110229260e+03,3.468786572919029823e+03,3.469786799727829930e+03,3.470787026536630037e+03,3.471787253345430145e+03,3.472787480154230252e+03,3.473787706963030359e+03,3.474787933771830922e+03,3.475788160580631029e+03,3.476788387389431136e+03,3.477788614198231244e+03,3.478788841007031351e+03,3.479789067815831459e+03,3.480789294624632021e+03,3.481789521433432128e+03,3.482789748242232235e+03,3.483789975051032343e+03,3.484790201859832450e+03,3.485790428668632558e+03,3.486790655477433120e+03,3.487790882286233227e+03,3.488791109095033335e+03,3.489791335903833442e+03,3.490791562712633549e+03,3.491791789521433657e+03,3.492792016330233764e+03,3.493792243139034326e+03,3.494792469947834434e+03,3.495792696756634541e+03,3.496792923565434648e+03,3.497793150374234756e+03,3.498793377183034863e+03,3.499793603991835425e+03,3.500793830800635533e+03,3.501794057609435640e+03,3.502794284418235748e+03,3.503794511227035855e+03,3.504794738035835962e+03,3.505794964844636525e+03,3.506795191653436632e+03,3.507795418462236739e+03,3.508795645271036847e+03,3.509795872079836954e+03,3.510796098888637061e+03,3.511796325697437624e+03,3.512796552506237731e+03,3.513796779315037838e+03,3.514797006123837946e+03,3.515797232932638053e+03,3.516797459741438161e+03,3.517797686550238723e+03,3.518797913359038830e+03,3.519798140167838937e+03,3.520798366976639045e+03,3.521798593785439152e+03,3.522798820594239260e+03,3.523799047403039822e+03,3.524799274211839929e+03,3.525799501020640037e+03,3.526799727829440144e+03,3.527799954638240251e+03,3.528800181447040359e+03,3.529800408255840921e+03,3.530800635064641028e+03,3.531800861873441136e+03,3.532801088682241243e+03,3.533801315491041350e+03,3.534801542299841458e+03,3.535801769108642020e+03,3.536801995917442127e+03,3.537802222726242235e+03,3.538802449535042342e+03,3.539802676343842450e+03,3.540802903152642557e+03,3.541803129961442664e+03,3.542803356770243226e+03,3.543803583579043334e+03,3.544803810387843441e+03,3.545804037196643549e+03,3.546804264005443656e+03,3.547804490814243763e+03,3.548804717623044326e+03,3.549804944431844433e+03,3.550805171240644540e+03,3.551805398049444648e+03,3.552805624858244755e+03,3.553805851667044863e+03,3.554806078475845425e+03,3.555806305284645532e+03,3.556806532093445639e+03,3.557806758902245747e+03,3.558806985711045854e+03,3.559807212519845962e+03,3.560807439328646524e+03,3.561807666137446631e+03,3.562807892946246739e+03,3.563808119755046846e+03,3.564808346563846953e+03,3.565808573372647061e+03,3.566808800181447623e+03,3.567809026990247730e+03,3.568809253799047838e+03,3.569809480607847945e+03,3.570809707416648052e+03,3.571809934225448160e+03,3.572810161034248722e+03,3.573810387843048829e+03,3.574810614651848937e+03,3.575810841460649044e+03,3.576811068269449152e+03,3.577811295078249259e+03,3.578811521887049821e+03,3.579811748695849928e+03,3.580811975504650036e+03,3.581812202313450143e+03,3.582812429122250251e+03,3.583812655931050358e+03,3.584812882739850465e+03,3.585813109548651028e+03,3.586813336357451135e+03,3.587813563166251242e+03,3.588813789975051350e+03,3.589814016783851457e+03,3.590814243592651565e+03,3.591814470401452127e+03,3.592814697210252234e+03,3.593814924019052341e+03,3.594815150827852449e+03,3.595815377636652556e+03,3.596815604445452664e+03,3.597815831254253226e+03,3.598816058063053333e+03,3.599816284871853441e+03,3.600816511680653548e+03,3.601816738489453655e+03,3.602816965298253763e+03,3.603817192107054325e+03,3.604817418915854432e+03,3.605817645724654540e+03,3.606817872533454647e+03,3.607818099342254754e+03,3.608818326151054862e+03,3.609818552959855424e+03,3.610818779768655531e+03,3.611819006577455639e+03,3.612819233386255746e+03,3.613819460195055854e+03,3.614819687003855961e+03,3.615819913812656523e+03,3.616820140621456630e+03,3.617820367430256738e+03,3.618820594239056845e+03,3.619820821047856953e+03,3.620821047856657060e+03,3.621821274665457622e+03,3.622821501474257730e+03,3.623821728283057837e+03,3.624821955091857944e+03,3.625822181900658052e+03,3.626822408709458159e+03,3.627822635518258721e+03,3.628822862327058829e+03,3.629823089135858936e+03,3.630823315944659043e+03,3.631823542753459151e+03,3.632823769562259258e+03,3.633823996371059366e+03,3.634824223179859928e+03,3.635824449988660035e+03,3.636824676797460143e+03,3.637824903606260250e+03,3.638825130415060357e+03,3.639825357223860465e+03,3.640825584032661027e+03,3.641825810841461134e+03,3.642826037650261242e+03,3.643826264459061349e+03,3.644826491267861456e+03,3.645826718076661564e+03,3.646826944885462126e+03,3.647827171694262233e+03,3.648827398503062341e+03,3.649827625311862448e+03,3.650827852120662556e+03,3.651828078929462663e+03,3.652828305738263225e+03,3.653828532547063332e+03,3.654828759355863440e+03,3.655828986164663547e+03,3.656829212973463655e+03,3.657829439782263762e+03,3.658829666591064324e+03,3.659829893399864432e+03,3.660830120208664539e+03,3.661830347017464646e+03,3.662830573826264754e+03,3.663830800635064861e+03,3.664831027443865423e+03,3.665831254252665531e+03,3.666831481061465638e+03,3.667831707870265745e+03,3.668831934679065853e+03,3.669832161487865960e+03,3.670832388296666522e+03,3.671832615105466630e+03,3.672832841914266737e+03,3.673833068723066845e+03,3.674833295531866952e+03,3.675833522340667059e+03,3.676833749149467621e+03,3.677833975958267729e+03,3.678834202767067836e+03,3.679834429575867944e+03,3.680834656384668051e+03,3.681834883193468158e+03,3.682835110002268266e+03,3.683835336811068828e+03,3.684835563619868935e+03,3.685835790428669043e+03,3.686836017237469150e+03,3.687836244046269258e+03,3.688836470855069365e+03,3.689836697663869927e+03,3.690836924472670034e+03,3.691837151281470142e+03,3.692837378090270249e+03,3.693837604899070357e+03,3.694837831707870464e+03,3.695838058516671026e+03,3.696838285325471134e+03,3.697838512134271241e+03,3.698838738943071348e+03,3.699838965751871456e+03,3.700839192560671563e+03,3.701839419369472125e+03,3.702839646178272233e+03,3.703839872987072340e+03,3.704840099795872447e+03,3.705840326604672555e+03,3.706840553413472662e+03,3.707840780222273224e+03,3.708841007031073332e+03,3.709841233839873439e+03,3.710841460648673547e+03,3.711841687457473654e+03,3.712841914266273761e+03,3.713842141075074323e+03,3.714842367883874431e+03,3.715842594692674538e+03,3.716842821501474646e+03,3.717843048310274753e+03,3.718843275119074860e+03,3.719843501927875423e+03,3.720843728736675530e+03,3.721843955545475637e+03,3.722844182354275745e+03,3.723844409163075852e+03,3.724844635971875960e+03,3.725844862780676067e+03,3.726845089589476629e+03,3.727845316398276736e+03,3.728845543207076844e+03,3.729845770015876951e+03
