5.932876500301708802e+02,-7.063663749594419983e+01
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.659193752610208321e+02,2.329323955423842563e+02
2.373807243845350570e+02,2.406985354161496673e+02
2.373807243845350570e+02,2.406985354161496673e+02
2.373807243845350570e+02,2.406985354161496673e+02
2.373807243845350570e+02,2.406985354161496673e+02
2.378452700010561784e+02,2.407834524043619808e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.615131697443148369e+02,2.320465150083364279e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373807243845350570e+02,2.406985354161496673e+02
2.373807243845350570e+02,2.406985354161496673e+02
2.373807243845350570e+02,2.406985354161496673e+02
2.373658629314242603e+02,2.407026536024595771e+02
2.373658629314242603e+02,2.407026536024595771e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.378332106399268184e+02,2.407880128134312940e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.379222397156314059e+02,2.406431453440818871e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
2.373669636608354097e+02,2.409576530395511043e+02
